49.73044,17.29889,CZ,Šternberk
50.16238,16.91702,CZ,Štěpánov
49.68404,17.22041,CZ,Štěpánov
49.95738,18.03741,CZ,Štěpánkovice
49.67051,13.39963,CZ,Štěnovice
49.85109,14.40543,CZ,Štěchovice
49.93708,17.80547,CZ,Stěbořice
49.69768,13.4735,CZ,Starý Plzenec
50.00977,15.29388,CZ,Starý Kolín
49.57686,17.96169,CZ,Starý Jičín
49.9169,18.33619,CZ,Starý Bohumín
49.68594,18.27281,CZ,Staříč
50.24298,15.61787,CZ,Staré Nechanice
50.087,14.42024,CZ,Staré Město
50.16174,16.94734,CZ,Staré Město
49.66992,18.36349,CZ,Staré Město
49.07515,17.43338,CZ,Staré Město
50.95044,14.49617,CZ,Staré Křečany
50.0654,15.77885,CZ,Staré Hradiště
49.19783,15.82791,CZ,Stařeč
49.72775,18.1885,CZ,Stará Ves nad Ondřejnicí
50.51032,15.49444,CZ,Stará Paka
49.78225,14.19735,CZ,Stará Huť
49.55348,13.06976,CZ,Staňkov
49.67555,13.50394,CZ,Šťáhlavy
49.10179,13.66659,CZ,Stachy
48.94806,14.54131,CZ,Srubec
49.14115,17.49808,CZ,Spytihněv
50.72615,15.60944,CZ,Špindlerův Mlýn
49.61371,13.60556,CZ,Spálené Poříčí
50.20366,16.23762,CZ,Solnice
50.1813,12.6401,CZ,Sokolov
49.11392,16.72156,CZ,Sokolnice
50.46741,15.17619,CZ,Sobotka
50.01039,17.09129,CZ,Sobotín
49.25993,14.71861,CZ,Soběslav
50.7382,15.24639,CZ,Smržovka
49.50569,17.10698,CZ,Smržice
50.29978,15.86508,CZ,Smiřice
50.29146,15.47725,CZ,Smidary
50.18844,14.04037,CZ,Smečno
49.24782,17.8015,CZ,Slušovice
51.00369,14.45258,CZ,Šluknov
48.99753,15.35154,CZ,Slavonice
49.15325,16.87649,CZ,Slavkov u Brna
49.9218,17.83641,CZ,Slavkov
49.08799,17.87349,CZ,Slavičín
49.56155,17.09992,CZ,Slatinice
49.9211,15.81377,CZ,Slatiňany
49.16863,16.72731,CZ,Šlapanice
50.23046,14.08693,CZ,Slaný
49.84347,15.99655,CZ,Skuteč
50.22946,16.2923,CZ,Skuhrov nad Bělou
49.64115,17.1765,CZ,Skrbeň
50.1703,12.36144,CZ,Skalná
49.01433,16.77975,CZ,Šitbořice
49.92602,18.27017,CZ,Šilheřovice
49.38519,14.6848,CZ,Sezimovo Ústí
50.06651,15.8527,CZ,Sezemice
49.10005,14.5722,CZ,Ševětín
50.10845,14.68013,CZ,Šestajovice
49.42865,14.41815,CZ,Sepekov
49.79315,18.37607,CZ,Šenov
49.62401,17.08578,CZ,Senice na Hané
50.60191,15.33552,CZ,Semily
49.6577,18.0869,CZ,Sedlnice
49.71836,18.36869,CZ,Sedliště
49.37715,13.93895,CZ,Sedlice
48.77401,14.39115,CZ,Sedlice
49.96391,15.28846,CZ,Sedlec
49.66057,14.42664,CZ,Sedlčany
49.84694,15.65643,CZ,Seč
49.87164,14.89674,CZ,Sázava
48.79317,16.00992,CZ,Šatov
50.12484,14.57191,CZ,Satalice
48.96403,17.02812,CZ,Šardice
48.80089,16.37858,CZ,Šanov
49.63042,17.32807,CZ,Samotíšky
48.89746,16.71424,CZ,Šakvice
50.13596,14.98633,CZ,Sadská
50.26711,12.89708,CZ,Sadov
49.93183,17.27177,CZ,Rýmařov
49.86625,18.37626,CZ,Rychvald
50.16284,16.27488,CZ,Rychnov nad Kněžnou
50.06015,15.70472,CZ,Rybitví
49.60073,18.07592,CZ,Rybí
50.95151,14.55699,CZ,Rumburk
48.99339,14.54179,CZ,Rudolfov
50.59517,15.73362,CZ,Rudník
50.03502,14.23435,CZ,Rudná
49.981,16.87782,CZ,Ruda nad Moravou
50.50523,16.07187,CZ,Rtyně v Podkrkonoší
50.15841,14.3976,CZ,Roztoky
50.02671,13.86787,CZ,Roztoky
49.45853,18.14302,CZ,Rožnov pod Radhoštěm
49.60196,13.8643,CZ,Rožmitál pod Třemšínem
50.30476,15.16962,CZ,Rožďalovice
50.53532,15.25941,CZ,Rovensko pod Troskami
49.20128,16.88215,CZ,Rousínov
50.42528,14.26175,CZ,Roudnice nad Labem
49.07036,16.1076,CZ,Rouchovany
50.29627,12.57341,CZ,Rotava
49.92226,15.95127,CZ,Rosice
